it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,imgUrl,heading,description,Registration Year,Insurance_Type,Fuel,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year_of_manufacture,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Mileage,Engine_spec,Power,Torque,wheel_dimension,seater,City
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Citroen,Citroen C3,2023,10061,Feel Dual Tone Turbo,₹ 7.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2023,Third Party insurance,Petrol,5 Seats,"90,000 Kms",RJ14,Second Owner,1199 cc,Manual,2023.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Radio,19.3 kmpl,1199 CC,108.62bhp,190Nm,5,,Jaipur
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2017,5724,1.4 Alpha,₹ 6.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Petrol,5 Seats,"60,000 Kms",RJ14,Second Owner,1373 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,20.73 kmpl,1373 CC,91.1bhp,130Nm,16,5,Jaipur
0,Diesel,Sedan,"90,000",Manual,4,4th Owner,Maruti,Maruti Swift Dzire,2018,5828,VDI,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"90,000 Kms",RJ05,Fourth Owner,1248 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player,28.4 kmpl,1248 CC,74.02bhp,190Nm,5,,Jaipur
0,Diesel,SUV,"1,50,000",Automatic,1,1st Owner,Volvo,Volvo XC60,2019,6150,Inscription D5 BSIV,₹ 40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",First Owner,1969 cc,Automatic,2019,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,11.2 kmpl,1969 CC,235bhp,480Nm,19,5,Jaipur
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti SX4 S Cross,2019,6026,Zeta DDiS 200 SH,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",RJ45,First Owner,1248 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,25.1 kmpl,1248 CC,88.5bhp,200Nm,R16,5,Jaipur
0,Diesel,SUV,"80,000",Manual,3,3rd Owner,Mahindra,Mahindra Bolero Power Plus,2017,7136,Plus Non AC BSIV PS,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,9 Seats,"80,000 Kms",RJ21,Third Owner,2523 cc,Manual,2017.0,Power Steering,Low Fuel Warning Light,Tachometer,Fabric Upholstery,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Child Safety Locks,Halogen Headlamps,,15.96 kmpl,2523 CC,63bhp,180Nm,9,,Jaipur
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Renault,Renault Duster,2013,5071,110PS Diesel RxZ Plus,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ01,Second Owner,1461 cc,Manual,2013.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Cd Player,19.64 kmpl,1461 CC,108.45bhp,245Nm,16,5,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Maruti,Maruti Alto,2009,3903,LXi,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2009,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",Third Owner,796 cc,Manual,2009,,Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Halogen Headlamps,Usb Auxiliary Input,19.7 kmpl,796 CC,46.3bhp,62Nm,12,5,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2016,1579,Sportz 1.1L,₹ 3 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",RJ23,First Owner,1086 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,19.81 kmpl,1086 CC,68.05bhp,99.04Nm,5,,Jaipur
0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2020,7709,VXI BSVI,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"70,000 Kms",RJ45,First Owner,1197 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player,22.41 kmpl,1197 CC,88.50bhp,113Nm,5,,Jaipur
0,Petrol,Sedan,"30,000",Manual,1,1st Owner,Hyundai,Hyundai Aura,2020,7328,SX,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"30,000 Kms",MP13,First Owner,1197 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,20.5 kmpl,1197 CC,81.86bhp,113.8nm,15,5,Jaipur
0,Diesel,MUV,"1,50,000",Manual,1,1st Owner,Mahindra,Mahindra Marazzo,2019,6571,M2 BSIV,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,7 Seats,"1,50,000 Kms",RJ14,First Owner,1497 cc,Manual,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,,17.3 kmpl,1497 CC,121bhp,300Nm,7,,Jaipur
0,Diesel,SUV,"80,000",Manual,1,1st Owner,Mahindra,Mahindra Bolero,2017,3465,ZLX,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,7 Seats,"80,000 Kms",RJ41,First Owner,2523 cc,Manual,2017.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,Cd Player,15.96 kmpl,2523 CC,62.1bhp,195Nm,7,,Jaipur
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2012,4349,LXI BS IV,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",RJ14,Second Owner,998 cc,Manual,2012.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,Child Safety Locks,,18.9 kmpl,998 CC,67.1bhp,90Nm,13,5,Jaipur
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Tata,Tata Altroz,2020,7250,XT BSVI,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"40,000 Kms",First Owner,1199 cc,Manual,2020,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,19.33 kmpl,1199 CC,86.83bhp,113Nm,5,,Jaipur
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,1552,Magna,₹ 3.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",RJ14,Second Owner,1197 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,,18.9 kmpl,1197 CC,82bhp,114Nm,5,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire Tour,2018,9005,1.3 S Diesel,₹ 4.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,Second Owner,1248 cc,Manual,2018.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,,19.95 kmpl,1248 CC,74.02bhp,190Nm,5,,Jaipur
0,Diesel,MUV,"1,50,000",Manual,2,2nd Owner,Toyota,Toyota Innova,2012,2368,2.5 E Diesel PS 7-Seater,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Diesel,7 Seats,"1,50,000 Kms",BR3F,Second Owner,2494 cc,Manual,2012.0,Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Day Night Rear View Mirror,Passenger Side Rear View Mirror,,11.4 kmpl,2494 CC,100.6bhp,200Nm,15,7,Jaipur
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2020,8153,Sportz BSVI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2020,Third Party insurance,Petrol,5 Seats,"40,000 Kms",RJ05,First Owner,1197 cc,Manual,2020.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,21 kmpl,1197 CC,81.80bhp,114.74Nm,5,,Jaipur
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,4300,ZDi Plus,₹ 9 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",First Owner,1248 cc,Manual,2018,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,24.3 kmpl,1248 CC,88.5bhp,200Nm,16,5,Jaipur
0,Petrol,Sedan,"1,50,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2019,6553,Delta Automatic BSIV,₹ 7.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"1,50,000 Kms",RJ45,First Owner,1462 cc,Automatic,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,20.28 kmpl,1462 CC,103.25bhp,138Nm,15,5,Jaipur
0,Petrol,Sedan,"1,50,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2019,6553,Delta Automatic BSIV,₹ 7.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"1,50,000 Kms",RJ45,First Owner,1462 cc,Automatic,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,20.28 kmpl,1462 CC,103.25bhp,138Nm,15,5,Jaipur
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2022,8379,ZXI BSVI,₹ 8.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1197 cc,Manual,2022,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Brake Assist,Radio,22.38 kmpl,1197 CC,88.50bhp,113Nm,15,5,Jaipur
0,Petrol,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,4210,VXI,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"1,50,000 Kms",RJ14,First Owner,1197 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,20.85 kmpl,1197 CC,83.14bhp,115Nm,5,,Jaipur
0,Diesel,Hatchback,"60,000",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,1556,CRDi Sportz,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Diesel,5 Seats,"60,000 Kms",Second Owner,1120 cc,Manual,2016,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,24 kmpl,1120 CC,70bhp,160Nm,5,,Jaipur
0,Diesel,Sedan,"60,000",Automatic,1,1st Owner,Jaguar,Jaguar XE,2019,5846,2.0L Diesel Portfolio,₹ 32 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"60,000 Kms",RJ45,First Owner,1999 cc,Automatic,2019.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Brake Assist,Cd Player,13.5 kmpl,1999 CC,177bhp,430Nm,17,5,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti 800,2011,3882,AC,₹ 1.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,4 Seats,"1,50,000 Kms",RJ35,Second Owner,796 cc,Manual,2011.0,Low Fuel Warning Light,Rear Seat Headrest,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Theft Alarm,Halogen Headlamps,,16.1 kmpl,796 CC,37bhp,59Nm,12,4,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2014,3958,2010-2014 VXI,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,5 Seats,"90,000 Kms",Second Owner,998 cc,Manual,2014,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Passenger Side Rear View Mirror,,20.92 kmpl,998 CC,67.1bhp,90Nm,13,5,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Renault,Renault Pulse,2012,5121,RxL,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1461 cc,Manual,2012.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Centeral Locking,Power Door Locks,,23.08 kmpl,1461 CC,63.12bhp,160Nm,14,5,Jaipur
0,Cng,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti S-Presso,2021,7488,LXI Opt CNG,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,CNG,4 Seats,"60,000 Kms",First Owner,998 cc,Manual,2021,,Power Steering,Rear Seat Headrest,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Child Safety Locks,,998 CC,58.33bhp,78Nm,4,,,Jaipur
0,Petrol,Sedan,"1,20,000",Manual,1,1st Owner,Tata,Tata Zest,2014,3012,Revotron 1.2T XMS,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",HR26,First Owner,1193 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,17.57 kmpl,1193 CC,88.7bhp,140Nm,5,,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2011,3903,LXi,₹ 2 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"90,000 Kms",RJ32,Second Owner,796 cc,Manual,2011.0,Power Steering,Remote Trunk Opener,Air Conditioner,Heater,Manually Adjustable Exterior Rear View Mirror,Tinted Glass,Brake Assist,Halogen Headlamps,Usb Auxiliary Input,19.7 kmpl,796 CC,46.3bhp,62Nm,12,5,Jaipur
0,Diesel,Sedan,"30,000",Automatic,5,5th Owner,Hyundai,Hyundai Elantra,2021,7889,CRDi SX Option AT,₹ 20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Diesel,5 Seats,"30,000 Kms",Fifth Owner,1493 cc,Automatic,2021,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Radio,14.62 kmpl,1493 CC,113.45bhp,250nm,R16,5,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Fiat,Fiat Avventura,2015,5266,Power Up 1.3 Active,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1248 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Rear,Centeral Locking,Power Door Locks,Radio,20.5 kmpl,1248 CC,91.72bhp,209Nm,16,5,Jaipur
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2013,3822,W6 2WD,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,7 Seats,"1,20,000 Kms",RJ14,First Owner,2179 cc,Manual,2013.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,15.1 kmpl,2179 CC,140bhp,330Nm,7,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Honda,Honda City,2015,1286,i DTEC V,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1498 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,26 kmpl,1498 CC,98.6bhp,200Nm,15,5,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Honda,Honda City,2015,1287,i DTEC VX,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",RJ14,First Owner,1498 cc,Manual,2015.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,25.1 kmpl,1498 CC,98.6bhp,200Nm,15,5,Jaipur
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2014,1872,1.2 Kappa SX,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Petrol,5 Seats,"60,000 Kms",RJ14,First Owner,1197 cc,Manual,2014.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Anti Lock Braking System,Centeral Locking,Cd Player,19.1 kmpl,1197 CC,82bhp,114Nm,14,5,Jaipur
0,Petrol,Hatchback,"60,000",Manual,3,3rd Owner,Maruti,Maruti Alto K10,2016,3946,VXI,₹ 3.02 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2016,Third Party insurance,Petrol,5 Seats,"60,000 Kms",RJ47,Third Owner,998 cc,Manual,2016.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Cd Player,23.95 kmpl,998 CC,67.05bhp,90Nm,5,,Jaipur
0,Petrol,Sedan,"20,000",Manual,1,1st Owner,Hyundai,Hyundai Aura,2022,7328,SX,₹ 8.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",RJ23,First Owner,1197 cc,Manual,2022.0,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Power Adjustable Exterior Rear View Mirror,Anti Lock Braking System,Centeral Locking,Radio,20.5 kmpl,1197 CC,81.86bhp,113.8nm,15,5,Jaipur
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2014,4242,VDI,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2014,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",First Owner,1248 cc,Manual,2014,,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Fog Lights Front,Centeral Locking,Power Door Locks,Cd Player,23.4 kmpl,1248 CC,74bhp,190Nm,14,5,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Ritz,2010,4151,LDi,₹ 1.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",Second Owner,1248 cc,Manual,2010,,Power Steering,Low Fuel Warning Light,Air Conditioner,Heater,Fog Lights Rear,Power Adjustable Exterior Rear View Mirror,Child Safety Locks,Day Night Rear View Mirror,,21.1 kmpl,1248 CC,73.9bhp,190Nm,14,5,Jaipur
